settlement_period,forecast_wind_mw,national_demand_mw,embedded_solar_generation_mw,price_gbp
2020-09-09 16:00:00,5783.0,29343,2910,49.1
2020-09-09 17:00:00,5061.0,30411,1360,56.0
2020-09-09 18:00:00,4414.0,31261,96,58.99
2020-09-09 19:00:00,4062.0,32152,0,53.0
2020-09-09 20:00:00,3754.0,29673,0,48.21
2020-09-09 21:00:00,3464.0,26788,0,41.07
2020-09-09 22:00:00,3072.0,23647,0,37.05
2020-09-09 23:00:00,2771.0,21336,0,35.0
2020-09-10 00:00:00,2417.0,20357,0,33.37
2020-09-10 01:00:00,2101.0,19984,0,31.97
2020-09-10 02:00:00,1831.0,19635,0,31.94
2020-09-10 03:00:00,1621.0,19582,0,32.81
2020-09-10 04:00:00,1412.0,20455,0,40.11
2020-09-10 05:00:00,1253.0,23811,0,46.87
2020-09-10 06:00:00,1198.0,28172,517,54.99
2020-09-10 07:00:00,1261.0,29910,1810,56.0
2020-09-10 08:00:00,1405.0,29646,2860,50.3
2020-09-10 09:00:00,1674.0,28881,4150,47.0
2020-09-10 10:00:00,2028.0,28418,5340,44.0
2020-09-10 11:00:00,2435.0,28327,5560,42.61
2020-09-10 12:00:00,2801.0,27322,5420,38.83
2020-09-10 13:00:00,3035.0,27405,4990,41.75
2020-09-10 14:00:00,3235.0,27917,3980,42.68
2020-09-10 15:00:00,3407.0,29393,2700,49.5
2020-09-10 16:00:00,3510.0,31479,1760,58.45
2020-09-10 17:00:00,3566.0,32113,676,69.27
2020-09-10 18:00:00,3710.0,32469,28,66.81
2020-09-10 19:00:00,4119.0,32791,0,51.01
2020-09-10 20:00:00,4571.0,30096,0,44.29
2020-09-10 21:00:00,5032.0,26843,0,37.06
2020-09-10 22:00:00,5442.0,23387,0,42.66
2020-09-10 23:00:00,5693.0,20834,0,37.3
2020-09-11 00:00:00,5926.0,19710,0,34.97
2020-09-11 01:00:00,6081.0,19288,0,32.67
2020-09-11 02:00:00,6233.0,18567,0,32.71
2020-09-11 03:00:00,6433.0,18316,0,36.0
2020-09-11 04:00:00,6838.0,19147,0,41.9
2020-09-11 05:00:00,7250.0,22140,0,48.97
2020-09-11 06:00:00,7675.0,26115,218,56.0
2020-09-11 07:00:00,8173.0,28646,1050,51.5
2020-09-11 08:00:00,8667.0,28844,2080,39.9
2020-09-11 09:00:00,9116.0,28131,2800,33.46
2020-09-11 10:00:00,9375.0,27467,3460,29.92
2020-09-11 11:00:00,9524.0,27406,3590,33.1
2020-09-11 12:00:00,9454.0,26549,4070,33.42
2020-09-11 13:00:00,9146.0,25669,3620,33.44
2020-09-11 14:00:00,8869.0,25480,3190,33.58
2020-09-11 15:00:00,8517.0,26628,2440,42.34
2020-09-11 16:00:00,7974.0,28853,1620,49.18
2020-09-11 17:00:00,7507.0,29856,736,57.01
2020-09-11 18:00:00,7092.0,30636,32,55.59
2020-09-11 19:00:00,6890.0,30794,0,47.89
2020-09-11 20:00:00,6658.0,28263,0,44.25
2020-09-11 21:00:00,6441.0,25463,0,41.56
2020-09-11 22:00:00,6334.0,22579,0,41.67
2020-09-11 23:00:00,7961.0,20214,0,36.32
2020-09-12 00:00:00,8162.0,18641,0,32.71
2020-09-12 01:00:00,8279.0,18005,0,31.55
2020-09-12 02:00:00,8314.0,17345,0,29.32
2020-09-12 03:00:00,8257.0,17049,0,29.93
2020-09-12 04:00:00,8128.0,17522,0,33.0
2020-09-12 05:00:00,8007.0,19087,0,35.74
2020-09-12 06:00:00,7897.0,21199,251,35.74
2020-09-12 07:00:00,7847.0,23243,1650,37.09
2020-09-12 08:00:00,7830.0,23906,3070,36.95
2020-09-12 09:00:00,7886.0,22909,4610,35.45
2020-09-12 10:00:00,7858.0,21856,5900,36.12
2020-09-12 11:00:00,7739.0,21578,6890,35.8
2020-09-12 12:00:00,7609.0,20598,6950,34.5
2020-09-12 13:00:00,7326.0,19855,6580,32.61
2020-09-12 14:00:00,7004.0,19970,5810,34.94
2020-09-12 15:00:00,6693.0,21632,4360,36.95
2020-09-12 16:00:00,6418.0,25006,2620,47.0
2020-09-12 17:00:00,6059.0,27459,979,53.0
2020-09-12 18:00:00,5887.0,28060,42,54.39
2020-09-12 19:00:00,6401.0,28527,0,46.0
2020-09-12 20:00:00,6889.0,26219,0,40.83
2020-09-12 21:00:00,7467.0,23473,0,36.41
2020-09-12 22:00:00,8334.0,20687,0,33.03
2020-09-12 23:00:00,8971.0,18219,0,30.74
2020-09-13 00:00:00,9730.0,17092,0,27.81
2020-09-13 01:00:00,10218.0,16658,0,20.0
2020-09-13 02:00:00,10543.0,16097,0,13.7
2020-09-13 03:00:00,10750.0,15748,0,11.3
2020-09-13 04:00:00,10890.0,15825,0,16.48
2020-09-13 05:00:00,11060.0,16724,0,26.7
2020-09-13 06:00:00,11181.0,18017,275,27.25
2020-09-13 07:00:00,11130.0,20008,1400,28.08
2020-09-13 08:00:00,10920.0,21337,2900,29.52
2020-09-13 09:00:00,10556.0,21439,4890,30.32
2020-09-13 10:00:00,10067.0,20781,6360,32.22
2020-09-13 11:00:00,9510.0,20403,7460,30.57
2020-09-13 12:00:00,9019.0,19868,7930,28.94
2020-09-13 13:00:00,8765.0,19429,7500,28.85
2020-09-13 14:00:00,8519.0,20191,6350,28.86
2020-09-13 15:00:00,8218.0,22104,4720,38.0
2020-09-13 16:00:00,7691.0,25172,2860,47.6
2020-09-13 17:00:00,7462.0,27187,1060,52.0
2020-09-13 18:00:00,7188.0,28241,38,57.99
2020-09-13 19:00:00,6809.0,28966,0,56.0
2020-09-13 20:00:00,6454.0,26994,0,49.92
2020-09-13 21:00:00,6100.0,24494,0,37.65
2020-09-13 22:00:00,5694.0,21651,0,34.58
2020-09-13 23:00:00,5847.0,19646,0,32.67
2020-09-14 00:00:00,5475.0,18848,0,31.17
2020-09-14 01:00:00,5012.0,18793,0,30.65
2020-09-14 02:00:00,4591.0,18373,0,30.64
2020-09-14 03:00:00,4248.0,18402,0,34.18
2020-09-14 04:00:00,3974.0,19350,0,43.95
2020-09-14 05:00:00,3712.0,22864,0,48.05
2020-09-14 06:00:00,3469.0,27617,341,56.09
2020-09-14 07:00:00,3215.0,29183,1860,53.0
2020-09-14 08:00:00,2956.0,29019,3750,47.04
2020-09-14 09:00:00,2738.0,27624,5470,43.93
2020-09-14 10:00:00,2486.0,26633,6850,41.4
2020-09-14 11:00:00,2231.0,26780,7570,43.4
2020-09-14 12:00:00,1970.0,26397,7750,43.15
2020-09-14 13:00:00,1718.0,26120,7290,45.1
2020-09-14 14:00:00,1601.0,26307,6140,49.0
2020-09-14 15:00:00,1531.0,28394,4520,60.04
2020-09-14 16:00:00,1458.0,31385,2710,73.22
2020-09-14 17:00:00,1666.0,32598,911,109.03
2020-09-14 18:00:00,1942.0,32811,15,87.2
2020-09-14 19:00:00,2256.0,32973,0,62.84
2020-09-14 20:00:00,2638.0,30404,0,51.17
2020-09-14 21:00:00,2962.0,27302,0,42.0
2020-09-14 22:00:00,2972.0,24183,0,37.2
2020-09-14 23:00:00,2137.0,22170,0,36.51
2020-09-15 00:00:00,2092.0,21119,0,35.09
2020-09-15 01:00:00,1954.0,20757,0,34.04
2020-09-15 02:00:00,1778.0,20312,0,34.56
2020-09-15 03:00:00,1663.0,20329,0,36.0
2020-09-15 04:00:00,1574.0,21218,0,37.77
2020-09-15 05:00:00,1494.0,23988,0,50.07
2020-09-15 06:00:00,1438.0,28073,322,76.02
2020-09-15 07:00:00,1383.0,30017,1610,70.0
2020-09-15 08:00:00,1297.0,29858,3340,62.68
2020-09-15 09:00:00,1202.0,29259,4720,57.0
2020-09-15 10:00:00,1143.0,28322,5780,60.0
2020-09-15 11:00:00,1126.0,28493,6340,58.08
2020-09-15 12:00:00,1133.0,28247,6120,57.16
2020-09-15 13:00:00,1129.0,28247,5590,59.34
2020-09-15 14:00:00,1133.0,29000,4260,63.12
2020-09-15 15:00:00,1146.0,31011,2890,78.14
2020-09-15 16:00:00,1165.0,33192,1350,123.38
2020-09-15 17:00:00,1152.0,33634,504,170.62
2020-09-15 18:00:00,1172.0,33568,17,140.0
2020-09-15 19:00:00,1259.0,33255,0,73.39
2020-09-15 20:00:00,1376.0,31197,0,59.94
2020-09-15 21:00:00,1485.0,28089,0,46.44
2020-09-15 22:00:00,1538.0,25055,0,45.15
2020-09-15 23:00:00,1619.0,22614,0,41.43
2020-09-16 00:00:00,1689.0,21240,0,39.93
2020-09-16 01:00:00,1746.0,20722,0,37.56
2020-09-16 02:00:00,1839.0,19825,0,35.61
2020-09-16 03:00:00,1974.0,19677,0,35.1
2020-09-16 04:00:00,2115.0,20258,0,36.7
2020-09-16 05:00:00,2253.0,23397,0,48.4
2020-09-16 06:00:00,2469.0,27202,80,77.94
2020-09-16 07:00:00,2698.0,29819,816,67.58
2020-09-16 08:00:00,2952.0,30021,2310,58.8
2020-09-16 09:00:00,3163.0,28683,3300,54.01
2020-09-16 10:00:00,3319.0,28535,4500,52.0
2020-09-16 11:00:00,3469.0,28210,5350,49.56
2020-09-16 12:00:00,3636.0,27611,5760,45.07
2020-09-16 13:00:00,3897.0,26918,5520,39.5
2020-09-16 14:00:00,4221.0,27447,4120,41.0
2020-09-16 15:00:00,4616.0,29556,2980,54.0
2020-09-16 16:00:00,4953.0,31767,1740,61.66
2020-09-16 17:00:00,5297.0,32509,544,65.97
2020-09-16 18:00:00,5546.0,32904,9,57.2
2020-09-16 19:00:00,5416.0,32250,0,48.43
2020-09-16 20:00:00,5310.0,29655,0,43.95
2020-09-16 21:00:00,5168.0,26500,0,39.63
2020-09-16 22:00:00,4857.0,23234,0,38.15
2020-09-16 23:00:00,5222.0,21107,0,34.01
2020-09-17 00:00:00,4951.0,19975,0,32.92
2020-09-17 01:00:00,4787.0,19578,0,32.47
2020-09-17 02:00:00,4635.0,19449,0,32.53
2020-09-17 03:00:00,4419.0,19465,0,34.4
2020-09-17 04:00:00,4181.0,20239,0,43.08
2020-09-17 05:00:00,3908.0,23579,0,48.07
2020-09-17 06:00:00,3609.0,28003,219,53.59
2020-09-17 07:00:00,3209.0,30010,1630,50.08
2020-09-17 08:00:00,2896.0,29684,3480,48.22
2020-09-17 09:00:00,2725.0,28061,5140,46.72
2020-09-17 10:00:00,2709.0,27024,6780,41.78
2020-09-17 11:00:00,2710.0,26318,7640,44.77
2020-09-17 12:00:00,2729.0,25516,7990,40.34
2020-09-17 13:00:00,2784.0,25095,7500,40.06
2020-09-17 14:00:00,2817.0,25455,6300,44.99
2020-09-17 15:00:00,2944.0,27709,4600,53.09
2020-09-17 16:00:00,3261.0,30511,2690,63.01
2020-09-17 17:00:00,3413.0,32032,861,75.64
2020-09-17 18:00:00,3571.0,32867,14,62.0
2020-09-17 19:00:00,3719.0,32954,0,50.37
2020-09-17 20:00:00,3908.0,30156,0,42.93
2020-09-17 21:00:00,4023.0,26947,0,37.37
2020-09-17 22:00:00,3828.0,23898,0,35.64
2020-09-17 23:00:00,4087.0,21541,0,32.75
2020-09-18 00:00:00,3720.0,20289,0,32.55
2020-09-18 01:00:00,3380.0,19877,0,32.18
2020-09-18 02:00:00,3110.0,19438,0,31.89
2020-09-18 03:00:00,2998.0,19323,0,34.43
2020-09-18 04:00:00,3068.0,20174,0,41.99
2020-09-18 05:00:00,3187.0,23209,0,48.02
2020-09-18 06:00:00,3357.0,27754,275,54.21
2020-09-18 07:00:00,3554.0,29628,1810,50.38
2020-09-18 08:00:00,3727.0,28793,3820,44.98
2020-09-18 09:00:00,3861.0,27089,5550,43.84
2020-09-18 10:00:00,3934.0,25718,6820,40.66
2020-09-18 11:00:00,3919.0,25008,7710,39.22
2020-09-18 12:00:00,3898.0,23993,8170,38.21
2020-09-18 13:00:00,3958.0,23215,7490,37.0
2020-09-18 14:00:00,4028.0,23799,5990,36.36
2020-09-18 15:00:00,4182.0,25596,4200,42.29
2020-09-18 16:00:00,4490.0,28653,2220,49.5
2020-09-18 17:00:00,4686.0,30146,680,52.44
2020-09-18 18:00:00,4920.0,31239,7,48.69
2020-09-18 19:00:00,5203.0,30978,0,44.77
2020-09-18 20:00:00,5519.0,28246,0,39.97
2020-09-18 21:00:00,5773.0,25384,0,36.0
2020-09-18 22:00:00,5784.0,22625,0,37.29
2020-09-18 23:00:00,6656.0,20404,0,34.1
2020-09-19 00:00:00,6548.0,19120,0,31.61
2020-09-19 01:00:00,6370.0,18686,0,29.8
2020-09-19 02:00:00,6251.0,17929,0,29.21
2020-09-19 03:00:00,6206.0,17701,0,28.73
2020-09-19 04:00:00,6236.0,18036,0,32.06
2020-09-19 05:00:00,6300.0,19763,0,34.6
2020-09-19 06:00:00,6359.0,21646,193,37.42
2020-09-19 07:00:00,6405.0,23722,1370,38.75
2020-09-19 08:00:00,6420.0,24618,2910,40.0
2020-09-19 09:00:00,6496.0,23345,4700,36.96
2020-09-19 10:00:00,6486.0,22490,6220,37.03
2020-09-19 11:00:00,6352.0,21801,6900,34.55
2020-09-19 12:00:00,6210.0,21273,6920,33.42
2020-09-19 13:00:00,6164.0,20734,6450,32.97
2020-09-19 14:00:00,6112.0,20976,5290,34.0
2020-09-19 15:00:00,6004.0,22818,3710,38.04
2020-09-19 16:00:00,5754.0,25940,1920,45.92
2020-09-19 17:00:00,5666.0,27804,535,52.4
2020-09-19 18:00:00,5583.0,28864,3,56.4
2020-09-19 19:00:00,5492.0,28637,0,51.38
2020-09-19 20:00:00,5404.0,26828,0,45.94
2020-09-19 21:00:00,5289.0,24630,0,38.29
2020-09-19 22:00:00,5083.0,22176,0,37.73
2020-09-19 23:00:00,4836.0,20060,0,34.62
2020-09-20 00:00:00,4633.0,18936,0,33.08
2020-09-20 01:00:00,4452.0,18471,0,32.17
2020-09-20 02:00:00,4283.0,17826,0,32.0
2020-09-20 03:00:00,4156.0,17577,0,31.99
2020-09-20 04:00:00,4084.0,17868,0,32.54
2020-09-20 05:00:00,4084.0,18699,0,32.28
2020-09-20 06:00:00,4114.0,20066,102,32.79
2020-09-20 07:00:00,4069.0,22528,1130,36.0
2020-09-20 08:00:00,3945.0,23955,2500,45.0
2020-09-20 09:00:00,3725.0,24188,4360,43.6
2020-09-20 10:00:00,3350.0,23653,5760,48.17
2020-09-20 11:00:00,2991.0,23296,6750,50.0
2020-09-20 12:00:00,2727.0,22930,6850,47.0
2020-09-20 13:00:00,2670.0,22511,6280,42.0
2020-09-20 14:00:00,2671.0,23080,5150,37.67
2020-09-20 15:00:00,2771.0,25338,3710,45.0
2020-09-20 16:00:00,2991.0,28369,1960,49.4
2020-09-20 17:00:00,3098.0,29855,569,55.9
2020-09-20 18:00:00,3135.0,30830,4,59.3
2020-09-20 19:00:00,2924.0,30494,0,51.48
2020-09-20 20:00:00,2751.0,28440,0,43.12
2020-09-20 21:00:00,2559.0,25651,0,37.41
2020-09-20 22:00:00,2224.0,22757,0,34.93
2020-09-20 23:00:00,2204.0,20767,0,33.27
2020-09-21 00:00:00,2131.0,20006,0,33.3
2020-09-21 01:00:00,2176.0,19682,0,31.02
2020-09-21 02:00:00,2261.0,19253,0,30.03
2020-09-21 03:00:00,2326.0,19216,0,36.95
2020-09-21 04:00:00,2316.0,20062,0,45.76
2020-09-21 05:00:00,2341.0,23726,0,52.1
2020-09-21 06:00:00,2325.0,28585,132,75.86
2020-09-21 07:00:00,2232.0,31251,1190,67.43
2020-09-21 08:00:00,2148.0,31182,2600,61.06
2020-09-21 09:00:00,2072.0,29561,4400,62.37
2020-09-21 10:00:00,2028.0,27959,6400,58.85
2020-09-21 11:00:00,2083.0,27164,7400,51.96
2020-09-21 12:00:00,2110.0,26497,7490,49.09
2020-09-21 13:00:00,2072.0,26217,6930,46.81
2020-09-21 14:00:00,2001.0,26634,5770,49.98
2020-09-21 15:00:00,1809.0,28921,4150,60.79
2020-09-21 16:00:00,1402.0,32155,2290,84.93
2020-09-21 17:00:00,1238.0,33508,592,187.1
2020-09-21 18:00:00,1136.0,34260,3,124.0
2020-09-21 19:00:00,1155.0,33452,0,66.0
2020-09-21 20:00:00,1189.0,30617,0,53.17
2020-09-21 21:00:00,1274.0,27325,0,46.76
2020-09-21 22:00:00,1482.0,23898,0,42.33
2020-09-21 23:00:00,1522.0,21735,0,38.05
2020-09-22 00:00:00,1677.0,20749,0,37.1
2020-09-22 01:00:00,1925.0,20433,0,35.9
2020-09-22 02:00:00,2230.0,19945,0,35.9
2020-09-22 03:00:00,2628.0,19749,0,37.06
2020-09-22 04:00:00,3156.0,20500,0,38.03
2020-09-22 05:00:00,3732.0,23768,0,48.02
2020-09-22 06:00:00,4392.0,27631,135,65.6
2020-09-22 07:00:00,5149.0,29908,1370,57.0
2020-09-22 08:00:00,5960.0,29445,2930,52.85
2020-09-22 09:00:00,6691.0,28416,4450,42.0
2020-09-22 10:00:00,7235.0,27512,5450,37.51
2020-09-22 11:00:00,7660.0,27880,5890,33.97
2020-09-22 12:00:00,8002.0,27786,5220,32.9
2020-09-22 13:00:00,8212.0,27832,4300,31.95
2020-09-22 14:00:00,8414.0,28394,3110,32.0
2020-09-22 15:00:00,8666.0,30324,1810,37.59
2020-09-22 16:00:00,8927.0,32377,725,54.77
2020-09-22 17:00:00,8977.0,33087,113,60.0
2020-09-22 18:00:00,8855.0,33847,1,62.0
2020-09-22 19:00:00,8379.0,32281,0,49.79
2020-09-22 20:00:00,7867.0,29592,0,41.57
2020-09-22 21:00:00,7272.0,26460,0,37.54
2020-09-22 22:00:00,6443.0,23327,0,36.56
2020-09-22 23:00:00,6745.0,21081,0,35.86
2020-09-23 00:00:00,6131.0,20008,0,34.77
2020-09-23 01:00:00,5579.0,20040,0,33.7
2020-09-23 02:00:00,5108.0,19523,0,32.63
2020-09-23 03:00:00,4745.0,19823,0,35.22
2020-09-23 04:00:00,4585.0,20539,0,39.85
2020-09-23 05:00:00,4326.0,23936,0,47.61
2020-09-23 06:00:00,3985.0,28969,40,52.18
2020-09-23 07:00:00,3529.0,31767,392,54.4
2020-09-23 08:00:00,3177.0,32628,998,52.73
2020-09-23 09:00:00,2862.0,32085,1490,54.13
2020-09-23 10:00:00,2686.0,32000,2140,50.36
2020-09-23 11:00:00,2385.0,31896,2360,54.0
2020-09-23 12:00:00,2224.0,31454,2480,52.0
2020-09-23 13:00:00,2130.0,30924,2340,47.51
2020-09-23 14:00:00,2138.0,31018,2140,46.0
2020-09-23 15:00:00,2216.0,32525,1140,54.99
2020-09-23 16:00:00,2293.0,34242,527,70.6
2020-09-23 17:00:00,2536.0,34963,139,75.32
2020-09-23 18:00:00,2795.0,34876,1,74.96
2020-09-23 19:00:00,3052.0,34105,0,52.1
2020-09-23 20:00:00,3337.0,30936,0,41.52
2020-09-23 21:00:00,3659.0,27632,0,37.42
2020-09-23 22:00:00,4034.0,24289,0,39.09
2020-09-23 23:00:00,4149.0,21726,0,34.98
2020-09-24 00:00:00,4584.0,20640,0,33.02
2020-09-24 01:00:00,4785.0,20296,0,29.27
2020-09-24 02:00:00,4928.0,19728,0,26.98
2020-09-24 03:00:00,5203.0,19599,0,31.41
2020-09-24 04:00:00,5674.0,20187,0,39.73
2020-09-24 05:00:00,6019.0,23937,0,48.09
2020-09-24 06:00:00,6538.0,28825,36,48.58
2020-09-24 07:00:00,7271.0,30875,1070,49.88
2020-09-24 08:00:00,7830.0,30478,2970,47.23
2020-09-24 09:00:00,8195.0,29445,4230,44.56
2020-09-24 10:00:00,8272.0,28745,4950,43.37
2020-09-24 11:00:00,8114.0,29264,5070,37.84
2020-09-24 12:00:00,7855.0,29339,4480,35.52
2020-09-24 13:00:00,7274.0,28815,3750,35.41
2020-09-24 14:00:00,6678.0,29148,2860,37.77
2020-09-24 15:00:00,6075.0,31726,2190,44.11
2020-09-24 16:00:00,5599.0,33948,979,50.88
2020-09-24 17:00:00,5039.0,34519,230,63.74
2020-09-24 18:00:00,4659.0,35277,2,69.15
2020-09-24 19:00:00,4659.0,33838,0,51.19
2020-09-24 20:00:00,4680.0,31448,0,40.0
2020-09-24 21:00:00,4811.0,27594,0,33.1
2020-09-24 22:00:00,5237.0,23843,0,47.08
2020-09-24 23:00:00,4576.0,21123,0,49.7
2020-09-25 00:00:00,5007.0,20071,0,43.06
2020-09-25 01:00:00,5513.0,19542,0,33.97
2020-09-25 02:00:00,6279.0,18757,0,26.49
2020-09-25 03:00:00,7273.0,18353,0,28.2
2020-09-25 04:00:00,8330.0,18832,0,39.11
2020-09-25 05:00:00,9134.0,21935,0,48.65
2020-09-25 06:00:00,9713.0,26964,20,54.0
2020-09-25 07:00:00,10121.0,29589,887,54.6
2020-09-25 08:00:00,10447.0,29464,2390,53.32
2020-09-25 09:00:00,10886.0,27755,4030,45.57
2020-09-25 10:00:00,11249.0,26997,4950,46.0
2020-09-25 11:00:00,11348.0,27020,5040,38.48
2020-09-25 12:00:00,11559.0,26196,5170,33.51
2020-09-25 13:00:00,11742.0,25359,5280,32.26
2020-09-25 14:00:00,11856.0,24952,4650,29.91
2020-09-25 15:00:00,11660.0,26288,3080,42.0
2020-09-25 16:00:00,10728.0,29051,1870,47.13
2020-09-25 17:00:00,10608.0,30580,373,59.39
2020-09-25 18:00:00,10744.0,31832,2,62.91
2020-09-25 19:00:00,10926.0,30184,0,54.0
2020-09-25 20:00:00,10924.0,28046,0,42.97
2020-09-25 21:00:00,11086.0,25123,0,33.14
2020-09-25 22:00:00,11051.0,22377,0,31.8
2020-09-25 23:00:00,10759.0,20065,0,28.71
2020-09-26 00:00:00,10816.0,19126,0,26.2
2020-09-26 01:00:00,11024.0,18867,0,23.23
2020-09-26 02:00:00,11028.0,18403,0,20.57
2020-09-26 03:00:00,11076.0,18128,0,22.3
2020-09-26 04:00:00,11100.0,18503,0,25.82
2020-09-26 05:00:00,11098.0,20340,0,28.92
2020-09-26 06:00:00,11105.0,22609,79,34.33
2020-09-26 07:00:00,11046.0,25043,1330,38.8
2020-09-26 08:00:00,11011.0,25336,3020,37.09
2020-09-26 09:00:00,11174.0,24442,4470,35.89
2020-09-26 10:00:00,11412.0,23852,5170,32.0
2020-09-26 11:00:00,11471.0,24021,5060,30.15
2020-09-26 12:00:00,11462.0,23844,4630,27.21
2020-09-26 13:00:00,11380.0,23413,4080,26.11
2020-09-26 14:00:00,11312.0,23956,3180,27.29
2020-09-26 15:00:00,11204.0,25629,2280,31.96
2020-09-26 16:00:00,11143.0,28713,1270,44.47
2020-09-26 17:00:00,10838.0,30340,253,58.5
2020-09-26 18:00:00,10576.0,31100,0,59.96
2020-09-26 19:00:00,10435.0,29806,0,51.04
2020-09-26 20:00:00,10295.0,27628,0,44.94
2020-09-26 21:00:00,10125.0,25020,0,38.0
2020-09-26 22:00:00,9866.0,22203,0,35.13
2020-09-26 23:00:00,8653.0,19981,0,18.77
2020-09-27 00:00:00,8366.0,19086,0,16.95
2020-09-27 01:00:00,8030.0,19006,0,13.69
2020-09-27 02:00:00,7737.0,18232,0,11.31
2020-09-27 03:00:00,7535.0,17819,0,13.56
2020-09-27 04:00:00,7335.0,18073,0,16.83
2020-09-27 05:00:00,7089.0,19277,0,24.96
2020-09-27 06:00:00,6809.0,21102,15,25.55
2020-09-27 07:00:00,6552.0,23596,912,37.0
2020-09-27 08:00:00,6359.0,25140,2330,41.59
2020-09-27 09:00:00,6223.0,25709,3500,47.0
2020-09-27 10:00:00,6102.0,25666,4690,40.04
2020-09-27 11:00:00,6009.0,26218,5320,46.0
2020-09-27 12:00:00,5935.0,25947,5420,39.2
2020-09-27 13:00:00,5894.0,25728,4780,34.07
2020-09-27 14:00:00,5857.0,26211,3960,32.03
2020-09-27 15:00:00,5796.0,28203,3130,38.0
2020-09-27 16:00:00,5688.0,31319,1620,52.0
2020-09-27 17:00:00,5630.0,32751,290,59.97
2020-09-27 18:00:00,5556.0,33767,0,62.39
2020-09-27 19:00:00,5440.0,32567,0,50.0
2020-09-27 20:00:00,5308.0,30025,0,41.23
2020-09-27 21:00:00,5175.0,27029,0,36.65
2020-09-27 22:00:00,5082.0,23806,0,31.38
2020-09-27 23:00:00,4225.0,21558,0,28.85
2020-09-28 00:00:00,4168.0,20929,0,27.61
2020-09-28 01:00:00,4186.0,21034,0,26.77
2020-09-28 02:00:00,4184.0,20563,0,26.88
2020-09-28 03:00:00,4126.0,20438,0,28.9
2020-09-28 04:00:00,4022.0,21386,0,42.0
2020-09-28 05:00:00,3949.0,25248,0,49.66
2020-09-28 06:00:00,3914.0,30481,62,52.95
2020-09-28 07:00:00,3900.0,33164,833,50.48
2020-09-28 08:00:00,3858.0,33327,2090,48.0
2020-09-28 09:00:00,3817.0,32759,3180,46.18
2020-09-28 10:00:00,3726.0,32167,3860,43.9
2020-09-28 11:00:00,3689.0,32036,4290,42.98
2020-09-28 12:00:00,3617.0,31542,4210,41.07
2020-09-28 13:00:00,3438.0,30860,3780,42.0
2020-09-28 14:00:00,3232.0,30984,3140,43.27
2020-09-28 15:00:00,3094.0,33101,2010,49.52
2020-09-28 16:00:00,3065.0,35656,641,57.62
2020-09-28 17:00:00,2884.0,36434,105,75.42
2020-09-28 18:00:00,2703.0,37185,1,67.5
2020-09-28 19:00:00,2454.0,34812,0,49.23
2020-09-28 20:00:00,2237.0,32015,0,43.19
2020-09-28 21:00:00,2054.0,28295,0,37.44
2020-09-28 22:00:00,1907.0,24729,0,37.54
2020-09-28 23:00:00,2037.0,22480,0,36.1
2020-09-29 00:00:00,1955.0,21749,0,34.37
2020-09-29 01:00:00,1888.0,21711,0,32.54
2020-09-29 02:00:00,1765.0,21115,0,34.12
2020-09-29 03:00:00,1619.0,21012,0,36.71
2020-09-29 04:00:00,1417.0,21748,0,45.71
2020-09-29 05:00:00,1227.0,25223,0,60.15
2020-09-29 06:00:00,1067.0,30121,14,78.63
2020-09-29 07:00:00,951.0,32714,698,70.6
2020-09-29 08:00:00,850.0,32547,1640,64.91
2020-09-29 09:00:00,756.0,31639,2710,62.3
2020-09-29 10:00:00,709.0,31179,3710,55.15
2020-09-29 11:00:00,705.0,30672,4540,50.4
2020-09-29 12:00:00,727.0,30375,4920,48.52
2020-09-29 13:00:00,750.0,29711,4770,49.22
2020-09-29 14:00:00,783.0,29801,3470,52.89
2020-09-29 15:00:00,816.0,31555,2540,57.99
2020-09-29 16:00:00,830.0,34225,1290,68.92
2020-09-29 17:00:00,944.0,35500,130,120.0
2020-09-29 18:00:00,1116.0,36505,2,71.55
2020-09-29 19:00:00,1434.0,34378,0,53.78
2020-09-29 20:00:00,1850.0,31355,0,47.9
2020-09-29 21:00:00,2337.0,27844,0,41.43
2020-09-29 22:00:00,2810.0,23975,0,47.13
2020-09-29 23:00:00,3585.0,21551,0,40.25
2020-09-30 00:00:00,4159.0,20517,0,38.83
2020-09-30 01:00:00,4809.0,20233,0,35.33
2020-09-30 02:00:00,5419.0,19466,0,35.09
2020-09-30 03:00:00,6004.0,19183,0,37.12
2020-09-30 04:00:00,6563.0,19549,0,44.02
2020-09-30 05:00:00,7086.0,23178,0,52.21
2020-09-30 06:00:00,7556.0,28100,39,64.05
2020-09-30 07:00:00,7972.0,30760,664,58.27
2020-09-30 08:00:00,8460.0,31013,1170,48.88
2020-09-30 09:00:00,8977.0,31016,1640,46.33
2020-09-30 10:00:00,9529.0,31397,1890,43.57
2020-09-30 11:00:00,10001.0,32037,1650,42.0
2020-09-30 12:00:00,10310.0,32385,1300,39.91
2020-09-30 13:00:00,10264.0,32207,1230,40.04
2020-09-30 14:00:00,10038.0,32408,759,43.7
2020-09-30 15:00:00,9661.0,34067,490,50.12
2020-09-30 16:00:00,9260.0,35771,274,56.82
2020-09-30 17:00:00,8905.0,36232,120,67.72
2020-09-30 18:00:00,8629.0,36468,0,59.49
2020-09-30 19:00:00,8675.0,34390,0,46.55
2020-09-30 20:00:00,8709.0,31608,0,40.95
2020-09-30 21:00:00,8679.0,27928,0,34.84
